date,open,high,low,close
2025-01-20,641.3,641.6,634.22,639.8
2025-01-21,638.6,640.26,633.56,639.78
2025-01-22,639.92,648.86,639.3,645.46
2025-01-23,646.8,647.62,645.1,646.2
2025-01-24,644.66,649.96,642.44,648.9
2025-01-27,649.52,651.9,645.06,647.54
2025-02-05,668.0,671.12,666.24,670.64
2025-02-06,672.42,674.2,668.28,668.46
2025-02-07,670.48,671.72,664.46,669.9
2025-02-10,670.5,679.5,668.2,679.08
2025-02-11,682.22,691.76,679.84,685.74
2025-02-12,680.0,685.12,677.0,681.22
2025-02-13,679.72,686.48,675.12,684.56
2025-02-14,685.72,688.66,683.86,688.4
2025-02-17,686.02,686.56,674.34,677.1
2025-02-18,678.0,683.88,677.2,682.82
2025-02-19,684.36,690.24,683.6,687.8
2025-02-20,688.5,690.46,684.18,690.0
2025-02-21,688.0,689.0,681.82,684.44
2025-02-24,684.8,686.9,682.2,685.98
2025-02-25,688.04,689.66,683.88,685.58
2025-02-26,683.78,686.54,674.6,679.42
2025-02-27,682.5,683.78,676.72,678.52
2025-02-28,676.5,679.54,673.08,673.48
2025-03-03,672.0,674.46,666.96,673.98
2025-03-04,676.18,680.26,674.52,678.38
2025-03-05,684.5,684.5,679.64,683.9
2025-03-06,683.0,683.54,677.46,682.4
2025-03-07,678.66,682.48,678.48,681.24
2025-03-10,682.24,683.8,678.7,683.04
2025-03-11,681.38,681.98,675.94,679.08
2025-03-12,680.6,682.02,678.58,681.12
2025-03-13,682.7,687.26,680.14,686.18
2025-03-14,687.52,699.36,687.16,696.7
2025-03-17,698.0,698.74,694.76,697.64
2025-03-18,697.0,702.94,696.5,702.38
2025-03-19,705.66,710.26,704.16,709.18
2025-03-20,708.0,712.1,705.0,710.5
2025-03-21,709.8,711.24,705.9,706.96
2025-03-24,708.0,708.7,701.32,707.14
2025-03-25,706.48,707.82,703.72,706.76
2025-03-26,707.0,710.02,706.84,709.02
2025-03-27,709.52,711.22,706.5,710.3
2025-03-28,714.66,722.88,711.82,722.8
2025-03-31,721.48,732.1,719.28,729.8
2025-04-01,731.74,739.8,726.14,736.3
2025-04-02,737.1,738.5,731.1,733.6
2025-04-03,735.88,747.98,731.9,739.04
2025-04-07,701.8,728.0,701.0,718.18
2025-04-08,718.6,720.38,710.04,719.22
2025-04-09,718.26,728.5,716.56,728.14
2025-04-10,729.0,744.88,728.6,744.48
2025-04-11,743.14,763.62,740.68,757.3
2025-04-14,763.0,766.5,757.18,763.64
2025-04-15,759.4,765.16,757.32,764.44
2025-04-16,763.94,782.38,762.3,781.6
2025-04-17,783.5,796.7,781.6,789.22
2025-04-18,788.1,791.9,778.14,791.02
2025-04-21,790.12,805.56,788.22,805.06
2025-04-22,810.3,836.3,808.4,831.42
2025-04-23,820.58,828.74,783.06,784.28
2025-04-24,786.28,804.84,774.48,792.2
2025-04-25,795.06,801.36,782.4,787.2
2025-04-28,784.5,790.68,777.16,780.04
2025-04-29,782.9,794.66,780.52,785.14
2025-04-30,786.0,790.3,782.0,782.38
2025-05-06,784.88,801.88,784.26,797.2
2025-05-07,802.0,809.36,795.6,803.5
2025-05-08,803.1,809.88,788.78,790.78
2025-05-09,795.86,797.5,777.1,788.42
2025-05-12,790.16,792.64,767.5,772.28
2025-05-13,760.8,768.66,756.02,767.68
2025-05-14,764.0,768.28,760.78,761.72
2025-05-15,750.0,752.74,732.64,739.82
