date,open,high,low,close
2025-09-17,9534,9570,9408,9424
2025-09-18,9408,9428,9280,9304
2025-09-19,9314,9380,9306,9316
2025-09-22,9322,9400,9252,9360
2025-09-23,9282,9294,8946,9054
2025-09-24,9088,9142,9014,9126
2025-09-25,9188,9264,9154,9222
2025-09-26,9242,9318,9226,9236
2025-09-29,9236,9280,9188,9234
2025-09-30,9204,9234,9150,9228
2025-10-09,9452,9580,9438,9570
2025-10-10,9570,9608,9366,9438
2025-10-13,9438,9446,9310,9364
2025-10-14,9364,9438,9274,9330
2025-10-15,9302,9376,9260,9322
2025-10-16,9330,9374,9282,9312
2025-10-17,9328,9392,9288,9308
2025-10-20,9332,9412,9312,9318
2025-10-21,9320,9400,9264,9294
2025-10-22,9286,9296,9156,9164
2025-10-23,9174,9176,9076,9132
2025-10-24,9170,9174,9090,9122
2025-10-27,9110,9150,9066,9100
2025-10-28,9080,9080,8954,8958
2025-10-29,8940,8940,8758,8842
2025-10-30,8798,8868,8778,8828
2025-10-31,8850,8858,8720,8764
2025-11-03,8732,8754,8638,8664
2025-11-04,8624,8736,8596,8616
2025-11-05,8590,8666,8570,8590
2025-11-06,8582,8756,8562,8732
2025-11-07,8752,8754,8618,8660
2025-11-10,8650,8740,8614,8690
2025-11-11,8698,8850,8678,8770
2025-11-12,8760,8776,8712,8744
2025-11-13,8714,8774,8642,8752
2025-11-14,8744,8750,8574,8644
2025-11-17,8660,8724,8606,8680
2025-11-18,8694,8726,8652,8708
2025-11-19,8756,8906,8750,8852
2025-11-20,8830,8850,8632,8646
2025-11-21,8656,8686,8514,8550
2025-11-24,8528,8546,8450,8486
2025-11-25,8448,8482,8356,8360
2025-11-26,8312,8464,8304,8440
2025-11-27,8420,8542,8406,8528
2025-11-28,8552,8640,8538,8626
2025-12-01,8638,8680,8592,8652
2025-12-02,8612,8726,8572,8720
